match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_goalAssist,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_ownGoals,stat_dispossessed,stat_wonContest,player_sofascoreId,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_hitWoodwork,stat_clearanceOffLine
10411677,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,27.0,26.0,3.0,2.0,25.0,25.0,1.0,2.0,4.0,90.0,32.0,6.0,2.0,0.0,0.0,0.00026613,0,-1.8572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411677,home,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1878,M,880207,EUR,822009600,D,50,50,False,32.0,26.0,5.0,2.0,19.0,20.0,8.0,14.0,5.0,90.0,55.0,7.0,12.0,0.0398,0.0,0.0138043,1,,,,True,2.0,1.0,2.0,3.0,3.0,6.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10411677,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,61.0,55.0,16.0,12.0,38.0,40.0,18.0,22.0,,90.0,70.0,8.5,8.0,0.335,0.2598,0.456834,1,,,,,1.0,1.0,,2.0,1.0,2.0,,3.0,,,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411677,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,60.0,58.0,8.0,8.0,44.0,45.0,14.0,15.0,7.0,86.0,70.0,6.5,4.0,0.0,0.0,0.0042685,0,,,,,,,1.0,,3.0,3.0,,1.0,,3.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10411677,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,17.0,11.0,,,6.0,9.0,6.0,14.0,4.0,90.0,43.0,6.9,17.0,0.0,0.0,0.08797,0,,,,,6.0,1.0,1.0,1.0,6.0,9.0,,2.0,,6.0,4.0,3.0,3.0,,,2.0,,,,2.0,,1.0,2.0,,,,,,,,,,,
10411677,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,31.0,26.0,3.0,2.0,13.0,14.0,17.0,24.0,4.0,86.0,44.0,7.6,8.0,0.0,0.0,0.269042,0,,,,,7.0,4.0,2.0,1.0,5.0,5.0,,1.0,,2.0,2.0,,3.0,2.0,1.0,2.0,1.0,,,,,,2.0,lakisamar10,,,,,,,,,,
10411677,home,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,49.0,45.0,8.0,7.0,24.0,24.0,21.0,25.0,6.0,90.0,58.0,7.0,7.0,0.0332,0.2575,0.0583315,1,,,,,,,,3.0,4.0,5.0,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,3.0,,1.0,,,1.0,,,,,,,,,
10411677,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,False,27.0,22.0,1.0,1.0,11.0,12.0,12.0,16.0,5.0,80.0,46.0,7.1,10.0,0.2536,0.2447,0.0914101,3,,,,,1.0,1.0,1.0,,4.0,6.0,1.0,,1.0,4.0,2.0,3.0,2.0,2.0,,2.0,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,
10411677,home,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,36.0,30.0,,,17.0,20.0,13.0,17.0,7.0,90.0,52.0,7.3,10.0,0.094,0.4346,0.0064647,2,,,,,1.0,,,,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,udogiethree,3.0,,,,,,,,,
10411677,home,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,F,37,37,False,13.0,12.0,1.0,,9.0,9.0,3.0,4.0,4.0,45.0,19.0,6.9,2.0,0.2077,0.1275,0.0145642,2,,,,,,,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,
