match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_aerialWon,stat_fouls,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,player_height,stat_dispossessed,stat_goalAssist,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_clearanceOffLine,stat_hitWoodwork,stat_bigChanceMissed,stat_goals
10835050,home,SV Urk,Lucas Tol,,,lucas-tol,L. Tol,M,,3,M,1127915,EUR,1005264000.0,F,16,16,False,27.0,15.0,6.0,3.0,6.0,8.0,9.0,19.0,2.0,5.0,,,,,,75.0,42.0,6.4,19.0,0,,,4.0,,5.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Johannes Schrijver,Johannes Schrijver,,johannes-schrijver,J. Schrijver,M,18,1,M,1418064,EUR,914112000.0,M,18,18,True,12.0,8.0,1.0,1.0,2.0,5.0,6.0,7.0,,3.0,,,,,,27.0,14.0,6.4,4.0,0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10835050,home,SV Urk,Klaas Romkes,Klaas,Romkes,klaas-romkes,K. Romkes,F,9,3,M,962247,EUR,888710400.0,F,19,19,True,3.0,2.0,,,,,2.0,6.0,3.0,,,,,,,22.0,8.0,6.7,5.0,0,3.0,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Iede den Dulk,Iede den Dulk,,iede-den-dulk,I. d. Dulk,D,4,2,M,1418045,EUR,980899200.0,D,4,4,True,12.0,8.0,6.0,3.0,4.0,6.0,4.0,6.0,,1.0,,,,,,15.0,12.0,6.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Jelle de Boer,,,jelle-de-boer,J. d. Boer,F,,1,M,952450,EUR,,F,9,9,True,2.0,,,,,1.0,,2.0,2.0,,,,,,,15.0,4.0,6.5,4.0,0,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,
10835050,home,SV Urk,Pieter Brands,Pieter,Brands,pieter-brands,P. Brands,F,14,2,M,956158,EUR,865209600.0,M,14,14,True,9.0,5.0,1.0,,4.0,4.0,1.0,5.0,2.0,2.0,,,,,,15.0,14.0,6.6,5.0,0,,,1.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10835050,home,SV Urk,Hendrik Bakker,Hendrik Bakker,,hendrik-bakker,H. Bakker,G,,1,M,1418038,EUR,940291200.0,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Rik de Boer,Rik de Boer,,rik-de-boer,R. d. Boer,D,,1,M,1418059,EUR,949104000.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Fokke Hoekstra,Fokke Hoekstra,,fokke-hoekstra,F. Hoekstra,M,,1,M,1418042,EUR,,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Dick Hakvoort,Dick,Hakvoort,dick-hakvoort,D. Hakvoort,M,8,1,M,956094,EUR,632102400.0,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,home,SV Urk,Andreas Gnodde,Andreas Gnodde,,andreas-gnodde,A. Gnodde,F,36,1,M,1418065,EUR,971049600.0,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,away,VV Katwijk,Jean-Paul van Leeuwen,,,jean-paul-van-leeuwen,J. v. Leeuwen,G,,1,M,866689,EUR,733708800.0,G,1,1,False,40.0,22.0,29.0,11.0,12.0,14.0,10.0,26.0,,16.0,,,1.0,2.0,4.0,90.0,51.0,8.2,18.0,0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,
10835050,away,VV Katwijk,Bart Sinteur,Bart,Sinteur,bart-sinteur,B. Sinteur,D,15,4,M,893655,EUR,896572800.0,D,15,15,False,44.0,27.0,6.0,3.0,8.0,11.0,19.0,34.0,3.0,8.0,,,,,,90.0,78.0,7.7,25.0,0,1.0,,1.0,,,1.0,5.0,2.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,175.0,,,,,,,,,,
10835050,away,VV Katwijk,Kay Blokland,,,kay-blokland,K. Blokland,D,,1,M,908476,EUR,746236800.0,D,18,18,False,42.0,32.0,12.0,5.0,18.0,20.0,16.0,25.0,3.0,5.0,,,,,,90.0,60.0,8.7,12.0,1,3.0,2.0,1.0,,,1.0,2.0,2.0,,,5.0,1.0,,,6.0,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,,,
10835050,away,VV Katwijk,Paul Kok,,,paul-kok,P. Kok,D,,1,M,250489,EUR,787968000.0,D,5,5,False,46.0,41.0,7.0,5.0,33.0,34.0,8.0,12.0,4.0,7.0,,,,,,61.0,53.0,6.9,6.0,0,,,2.0,,2.0,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,,,,190.0,,,,,,,,,,
10835050,away,VV Katwijk,Levi Bouwense,,,levi-bouwense,L. Bouwense,D,21,1,M,962623,EUR,962064000.0,D,21,21,False,33.0,24.0,5.0,2.0,18.0,22.0,6.0,12.0,8.0,5.0,,,,,,90.0,58.0,7.7,13.0,0,1.0,,5.0,1.0,3.0,,4.0,5.0,3.0,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,,,,,186.0,,,,,,,,,,
10835050,away,VV Katwijk,Robin Schulte,,,robin-schulte,R. Schulte,M,8,4,M,1066445,EUR,978998400.0,M,8,8,False,21.0,15.0,1.0,1.0,4.0,5.0,12.0,19.0,4.0,4.0,,3.0,,,,90.0,38.0,7.1,13.0,3,3.0,1.0,3.0,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,2.0,,,,3.0,,,,,,,1.0,,
10835050,away,VV Katwijk,Rick van der Meer,Rick,van der Meer,rick-van-der-meer,R. v. d. Meer,M,6,5,M,361786,EUR,866246400.0,M,6,6,False,38.0,33.0,2.0,2.0,20.0,22.0,13.0,17.0,3.0,9.0,,1.0,,,,90.0,52.0,7.2,10.0,0,1.0,,2.0,,,,2.0,2.0,,4.0,2.0,1.0,,,2.0,,1.0,,,,,183.0,,,,,,,,,,
10835050,away,VV Katwijk,Robbert Susan,,,robbert-susan,R. Susan,D,,3,M,865112,EUR,563673600.0,M,4,4,False,22.0,13.0,1.0,1.0,4.0,6.0,9.0,16.0,8.0,8.0,,1.0,,,,84.0,41.0,7.2,13.0,4,,,5.0,2.0,3.0,,2.0,3.0,2.0,1.0,2.0,,2.0,1.0,,2.0,,True,2.0,1.0,,,2.0,,,,,1.0,,,1.0,
10835050,away,VV Katwijk,Tim Freriks,,,tim-freriks,T. Freriks,F,9,86,M,932123,EUR,907286400.0,F,9,9,False,16.0,8.0,1.0,1.0,2.0,2.0,7.0,16.0,5.0,,,,,,,84.0,30.0,6.9,15.0,3,2.0,1.0,6.0,,2.0,,2.0,,,2.0,,2.0,,1.0,,5.0,,,1.0,1.0,,194.0,2.0,,,,,,,1.0,1.0,1.0
10835050,away,VV Katwijk,Ahmed El Azzouti,Ahmed,El Azzouti,ahmed-el-azzouti,A. E. Azzouti,F,7,8,M,866067,EUR,646876800.0,F,7,7,False,10.0,6.0,,,3.0,4.0,3.0,6.0,4.0,1.0,,1.0,,,,61.0,23.0,6.9,11.0,3,,,8.0,,1.0,,,,,3.0,1.0,2.0,,1.0,1.0,3.0,2.0,,2.0,,,,3.0,1.0,,,,,,,,
10835050,away,VV Katwijk,Killian van Mil,,,killian-van-mil,K. v. Mil,F,22,11,M,1010820,EUR,934070400.0,F,11,11,False,16.0,13.0,2.0,,5.0,5.0,9.0,16.0,3.0,3.0,,,,,,76.0,35.0,7.8,9.0,6,5.0,1.0,3.0,1.0,3.0,,1.0,,,1.0,4.0,,2.0,2.0,,1.0,1.0,,1.0,3.0,1.0,187.0,,,,,,,,,,1.0
10835050,away,VV Katwijk,Raoul Esseboom,,,raoul-esseboom,R. Esseboom,D,,1,,252887,EUR,721267200.0,D,30,30,True,5.0,1.0,2.0,,,2.0,1.0,3.0,,1.0,,,,,,29.0,7.0,6.5,4.0,0,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,188.0,,,,,,,,,,
10835050,away,VV Katwijk,Des Kunst,,,des-kunst,D. Kunst,M,10,14,M,922017,EUR,939686400.0,F,14,14,True,7.0,4.0,1.0,,1.0,1.0,3.0,7.0,,3.0,,,,,,29.0,13.0,6.6,6.0,2,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,2.0,,194.0,,,,,,,,,,
10835050,away,VV Katwijk,Mukhtar Suleiman,Mukhtar Suleiman,,mukhtar-suleiman,M. Suleiman,F,10,44,M,1392693,EUR,902707200.0,F,20,20,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,14.0,4.0,6.4,2.0,0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,178.0,,,,,,,,,,
10835050,away,VV Katwijk,Finn Janmaat,Finn Janmaat,,finn-janmaat,F. Janmaat,M,8,3,M,1411021,EUR,1046563200.0,M,25,25,True,,,,,,,,,,1.0,,,,,,9.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835050,away,VV Katwijk,Alljereau Mercera,Alljereau Mercera,,alljereau-mercera,A. Mercera,F,17,9,M,1411009,EUR,1020384000.0,F,17,17,True,3.0,2.0,1.0,,,,2.0,3.0,,,,,,,,9.0,4.0,7.4,1.0,1,,,,,,,,,,,,,,1.0,,,,,,,,175.0,,,,,,,,,,1.0
10835050,away,VV Katwijk,Timon Fikkert,Timon Fikkert,,timon-fikkert,T. Fikkert,G,1,1,M,1411090,EUR,947116800.0,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,
10835050,away,VV Katwijk,Quinton Christina,,,quinton-christina,Q. Christina,M,,8,M,947107,EUR,799459200.0,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,
