match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_outfielderBlock,stat_keyPass,captain,stat_totalContest,stat_bigChanceCreated,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed
14025284,home,Leeds United,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,1,1,False,28.0,15.0,18.0,5.0,0.0,10.0,13.0,5.0,15.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90.0,35.0,6.7,14.0,0.00153285,6.9779084657541,2.0,6.93,3.885,0.3993,0,-0.6086,0.03,0.0,-0.08,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025284,home,Leeds United,Sebastiaan Bornauw,,,sebastiaan-bornauw,S. Bornauw,D,23,190,833,M,826167,EUR,922060800,D,23,23,False,36.0,27.0,6.0,2.0,0.0,17.0,22.0,10.0,14.0,3.0,3.0,1.0,,,,,,80.0,50.0,6.5,11.0,0.00789128,80.361668539366,9.0,41.475,17.85,,0,,0.08,0.03,-0.23,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,17.982143253795,1.0,,,,,,,,,,,,,,,,,,,,
14025284,home,Leeds United,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,15,15,False,48.0,37.0,9.0,3.0,0.0,23.0,23.0,14.0,25.0,5.0,8.0,6.0,1.0,,,,,90.0,65.0,7.0,11.0,0.0704662,150.50667612234,18.0,73.08,16.905,,0,,0.2,0.1,0.33,,,,3.0,3.0,,4.0,1.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
14025284,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,5,5,False,50.0,37.0,6.0,2.0,1.0,21.0,25.0,16.0,25.0,11.0,4.0,6.0,,,,,,90.0,64.0,7.2,15.0,0.10594,84.719696121738,11.0,33.18,20.37,,0,,0.32,0.01,-0.12,,,,7.0,7.0,,3.0,4.0,1.0,1.0,24.049273502541,1.0,5.0,,1.0,True,1.0,1.0,3.0,,,,,,,,,,,,,
14025284,home,Leeds United,James Justin,,,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,M,24,24,False,39.0,29.0,5.0,1.0,0.0,15.0,18.0,14.0,21.0,5.0,4.0,3.0,1.0,,,,,90.0,66.0,6.6,19.0,0.0138271,94.8117252924,11.0,3.675,11.865,,1,,0.17,-0.42,-0.04,,5.0,,2.0,6.0,,4.0,2.0,1.0,1.0,,,2.0,,,,2.0,,2.0,1.0,1.0,0.0145,0.01,,,,,,,,,
14025284,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,11,11,False,33.0,26.0,,,0.0,8.0,8.0,18.0,25.0,2.0,,8.0,,,,,,87.0,51.0,7.2,18.0,0.15598,168.40499520599,18.0,75.285,17.745,,2,,0.17,0.34,-0.11,,1.0,,2.0,9.0,1.0,1.0,,3.0,1.0,45.120687544823,3.0,1.0,,1.0,,3.0,,,3.0,1.0,0.3196,0.55,1.0,1.0,0.6821,,,,,,
14025284,home,Leeds United,Anton Stach,,,anton-stach,A. Stach,M,18,192,1468,M,889861,EUR,911088000,M,18,18,False,50.0,38.0,3.0,2.0,0.0,15.0,17.0,23.0,33.0,7.0,,6.0,1.0,,,,,90.0,75.0,7.1,21.0,0.19005,103.98331056007,9.0,19.11,20.265,,1,,0.38,0.06,-0.05,,8.0,2.0,1.0,6.0,1.0,1.0,5.0,,,36.329215892069,2.0,2.0,1.0,4.0,,1.0,,3.0,2.0,1.0,0.0185,-0.02,,,,,,,,,
14025284,home,Leeds United,Ilia Gruev,,,ilia-gruev,I. Gruev,M,44,185,2644,M,911679,EUR,957571200,M,44,44,False,51.0,43.0,1.0,1.0,0.0,20.0,24.0,23.0,27.0,4.0,,3.0,,,,,,80.0,57.0,6.9,8.0,0.0312376,42.259384139045,7.0,-7.56,4.095,,0,,0.23,0.0,-0.1,,,,2.0,2.0,2.0,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
14025284,home,Leeds United,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,M,3,3,False,37.0,25.0,7.0,1.0,0.0,13.0,19.0,12.0,18.0,5.0,1.0,4.0,2.0,,,,,90.0,65.0,6.9,26.0,0.0483948,73.381048406436,9.0,35.805,27.72,,1,,0.12,0.0,-0.02,,2.0,,,4.0,,1.0,2.0,1.0,2.0,,,,,,,2.0,,1.0,1.0,,0.015,-0.01,1.0,,0.1215,1.0,,,,,
14025284,home,Leeds United,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,16.0,9.0,1.0,,0.0,3.0,3.0,6.0,13.0,5.0,1.0,2.0,2.0,,,,,90.0,32.0,6.8,11.0,0.115091,132.660069021,9.0,3.78,38.535,,3,,0.26,0.03,0.15,,1.0,,3.0,3.0,,,,1.0,,45.328000716996,1.0,1.0,,,,,,,2.0,2.0,0.2834,-0.55,,,,,CalvertLewin14,1.0,1.0,1.0,
