match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoals,stat_dispossessed,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
11369966,home,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191.0,197,M,1099220,EUR,1040256000,F,80,80,False,17.0,14.0,1.0,1.0,2.0,3.0,12.0,15.0,1.0,,,,,74.0,28.0,6.7,10.0,0.0154721,1,,1.0,,3.0,6.0,4.0,,1.0,,,1.0,1.0,3.0,1.0,,1.0,,,2.0,,,,0.0873,2.0,,,,1.0,,,0.2626,,,
11369966,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,14.0,11.0,2.0,1.0,4.0,4.0,8.0,11.0,1.0,4.0,,,,26.0,21.0,7.0,6.0,0.291675,1,,1.0,1.0,,2.0,,,1.0,,,,,1.0,,,2.0,,,,1.0,,,0.0495,1.0,1.0,,,,,,,,,
11369966,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,True,11.0,5.0,,,3.0,5.0,2.0,6.0,,,,,,16.0,18.0,6.5,10.0,0.0020074,0,,,,3.0,5.0,3.0,,,,1.0,1.0,,3.0,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182.0,87,M,541350,EUR,837648000,D,2,2,True,,,,,,,,,1.0,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183.0,29,M,51622,EUR,597542400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Romeo Monticelli,monticelli-romeo,R. Monticelli,D,40,185.0,54,M,1195786,EUR,1128211200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Roméo Monticelli,,,,,,,,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188.0,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mehdi Boukamir,,,,,,,,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192.0,351,M,982334,EUR,1008806400,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369966,home,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190.0,776,M,1177807,EUR,955929600,F,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ahmed Nadhir Benbouali,,,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193.0,5893,M,978787,EUR,1084579200,G,24,24,False,41.0,32.0,11.0,3.0,31.0,34.0,1.0,7.0,,7.0,,2.0,,90.0,47.0,6.5,9.0,0.00049784,0,-0.3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11369966,away,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,42.0,33.0,4.0,1.0,15.0,18.0,19.0,28.0,,3.0,,,,87.0,67.0,6.6,16.0,0.0575746,0,,4.0,1.0,2.0,10.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,,3.0,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,
11369966,away,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,4,4,False,66.0,54.0,11.0,5.0,33.0,35.0,21.0,32.0,1.0,5.0,,,,90.0,70.0,6.5,14.0,0.00702396,0,,1.0,,3.0,4.0,3.0,,1.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,D,35,35,False,73.0,64.0,13.0,8.0,41.0,47.0,23.0,26.0,5.0,2.0,,,,90.0,84.0,7.0,9.0,0.00879493,0,,,,2.0,3.0,6.0,1.0,,,1.0,3.0,1.0,,1.0,,,,,2.0,,,,,,,True,,,,,,,,
11369966,away,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,54.0,27.0,10.0,4.0,14.0,21.0,14.0,37.0,1.0,3.0,,,,87.0,89.0,6.5,34.0,0.182703,0,,4.0,1.0,3.0,7.0,8.0,,3.0,1.0,,3.0,2.0,1.0,,1.0,,,,4.0,,,,,1.0,,,,,,,,,1.0,1.0
11369966,away,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,32.0,24.0,4.0,1.0,5.0,5.0,20.0,36.0,1.0,1.0,,,,90.0,66.0,6.9,25.0,0.234821,3,,9.0,1.0,,6.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,,1.0,,,,1.0,,,0.1224,2.0,,,,1.0,1.0,,0.2877,,,
11369966,away,KAS Eupen,Kevin Möhwald,kevin-mohwald,K. Möhwald,M,8,183.0,29,M,168833,EUR,741657600,M,8,8,False,61.0,52.0,11.0,7.0,29.0,30.0,23.0,32.0,1.0,5.0,,,,90.0,72.0,7.3,11.0,0.0110831,0,,1.0,,2.0,4.0,8.0,2.0,1.0,1.0,3.0,2.0,2.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,False,36.0,33.0,1.0,1.0,16.0,18.0,17.0,18.0,1.0,5.0,,,,79.0,49.0,6.4,8.0,0.013871,0,,,,3.0,10.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,3.0,,,,,,,,,,
11369966,away,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175.0,45,M,839883,EUR,924480000,M,14,14,False,30.0,21.0,3.0,,8.0,10.0,13.0,23.0,,10.0,,,,65.0,49.0,6.7,20.0,0.0292747,0,,3.0,,,5.0,4.0,1.0,3.0,,1.0,3.0,3.0,4.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,193,M,1047318,EUR,1001808000,F,7,7,False,24.0,20.0,1.0,1.0,10.0,10.0,10.0,14.0,,5.0,,,,90.0,40.0,6.9,13.0,0.0242424,2,,,,4.0,9.0,6.0,,2.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,2.0,,,,0.1257,3.0,1.0,,,1.0,1.0,,0.1858,,,
11369966,away,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184.0,223,M,576382,EUR,602294400,F,27,27,False,21.0,12.0,3.0,3.0,4.0,6.0,8.0,16.0,1.0,2.0,,,,65.0,32.0,6.7,13.0,0.0275582,1,,1.0,,3.0,6.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0497,1.0,,,,,,,,,1.0,
11369966,away,KAS Eupen,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180.0,79,M,352610,EUR,836697600,M,19,19,True,13.0,9.0,1.0,,2.0,2.0,7.0,14.0,,2.0,,,,25.0,17.0,6.8,7.0,0.417698,0,,3.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0
11369966,away,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,F,10,10,True,8.0,7.0,2.0,2.0,2.0,2.0,5.0,6.0,,1.0,,,,25.0,13.0,6.4,4.0,0.0125169,0,,,,,3.0,2.0,,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Amadou Keita,amadou-keita,A. Keita,M,18,170.0,120,M,1145139,EUR,1004227200,M,18,18,True,16.0,12.0,1.0,,6.0,6.0,6.0,10.0,,2.0,,,,11.0,19.0,6.8,5.0,0.10441,0,,,,,,2.0,,,,1.0,,,1.0,,,1.0,Amadou Keita,,2.0,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,True,2.0,1.0,,,,,1.0,2.0,,,,,,11.0,3.0,6.5,1.0,0.00068924,0,,,,4.0,4.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Lorenzo Youndje,lorenzo-youndje,L. Youndje,D,13,,31,M,1516528,EUR,1113264000,D,34,34,True,2.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,,,,11.0,11.0,6.4,4.0,0.00072121,1,,3.0,,,,,,,,,,,,,,,Lorenzo Youndje,,,1.0,,,0.3611,,,,1.0,,,,,,,
11369966,away,KAS Eupen,Julian Renner,julian-renner,J. Renner,G,44,183.0,3,M,1143276,EUR,1054944000,G,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Julian Renner,,,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Tom Roufosse,roufosse-tom,T. Roufosse,G,,180.0,22,M,934290,EUR,985737600,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369966,away,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
