match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11067441,home,Flamengo,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,False,29.0,23.0,6.0,1.0,23.0,25.0,4.0,2.0,1.0,2.0,3.0,90.0,33.0,7.2,6.0,0.0,0.0,0.00015285,0,0.3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067441,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,56.0,51.0,,,14.0,15.0,44.0,5.0,,,,90.0,91.0,6.9,16.0,0.0,0.0,0.0665052,0,,WesleyFranca03,38.0,3.0,1.0,1.0,2.0,6.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,
11067441,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,113.0,104.0,14.0,9.0,44.0,47.0,67.0,9.0,,,,90.0,120.0,7.3,10.0,0.0,0.0,0.0317401,0,,fabriciobruno96,60.0,1.0,,1.0,1.0,2.0,3.0,,,3.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11067441,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,83.0,78.0,6.0,6.0,45.0,46.0,37.0,8.0,,,,90.0,94.0,8.0,6.0,0.2345,0.2903,0.01082,2,,leopereira4,33.0,,,2.0,,4.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067441,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,73.0,64.0,4.0,2.0,20.0,22.0,56.0,4.0,,,,90.0,88.0,6.8,15.0,0.0,0.0,0.0788992,0,,AyrtonLucas,45.0,5.0,1.0,2.0,,6.0,3.0,1.0,1.0,,,,,,1.0,2.0,,3.0,1.0,,,,,,,,,,,,,,
11067441,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,False,46.0,43.0,2.0,2.0,20.0,20.0,27.0,7.0,,,,63.0,53.0,6.5,5.0,0.0,0.0,0.0850788,0,,erick05,23.0,1.0,,2.0,1.0,7.0,2.0,1.0,,3.0,,,,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,
11067441,home,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,False,76.0,73.0,8.0,8.0,21.0,22.0,55.0,9.0,,,,90.0,92.0,7.6,6.0,0.0174,0.0,0.0648703,1,,,52.0,1.0,,1.0,,3.0,5.0,,1.0,2.0,2.0,1.0,5.0,5.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11067441,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,False,41.0,37.0,,,7.0,7.0,34.0,1.0,,,,83.0,54.0,7.0,5.0,0.073,0.0,0.0571553,2,,,30.0,,,2.0,,3.0,7.0,,3.0,3.0,,,2.0,1.0,1.0,2.0,,1.0,3.0,,,,,,,2.0,,,,,,,
11067441,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,False,58.0,55.0,6.0,5.0,15.0,15.0,43.0,3.0,,,,90.0,70.0,6.3,10.0,0.0,0.0,0.137714,0,,gerson_santos,40.0,,,2.0,1.0,12.0,3.0,3.0,3.0,,,,,,2.0,1.0,3.0,2.0,1.0,,,,4.0,,,,,,,,,,
11067441,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,False,33.0,25.0,3.0,3.0,4.0,4.0,36.0,,,,,90.0,48.0,7.1,15.0,0.1539,0.0705,0.0710854,3,,Gabigol,22.0,7.0,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,True,,,,,,
11067441,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,False,6.0,4.0,,,1.0,1.0,5.0,,,,,53.0,11.0,6.5,4.0,0.0301,0.0,0.0153679,1,,pedroguilherme,3.0,,,,,2.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,
11067441,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,True,17.0,17.0,,,1.0,1.0,18.0,,,,,37.0,26.0,6.8,4.0,0.0,0.0,0.244946,0,,Evertons,17.0,2.0,1.0,1.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,2.0,Everton,,,,1.0,,,,,
11067441,home,Flamengo,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,180,11964,M,18342,EUR,548640000,M,32,32,True,33.0,31.0,1.0,1.0,9.0,9.0,24.0,1.0,,,,27.0,40.0,7.0,3.0,0.0598,0.1356,0.0225127,1,,kingarturo23,22.0,,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
11067441,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,40,40,True,8.0,7.0,,,3.0,3.0,5.0,1.0,,,,15.0,11.0,6.4,2.0,0.0,0.0,0.00248516,0,,,4.0,,,,,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,Matheus Gonçalves,,,,,,,,,
11067441,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,
11067441,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067441,home,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
