match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_fouls,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalOffside,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,captain,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_goals,stat_errorLeadToAShot,stat_penaltyConceded
12530719,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,36.0,26.0,21.0,11.0,0.0,22.0,23.0,4.0,13.0,9.0,1.0,1.0,1.0,90.0,43.0,6.4,10.0,0.00124345,0,-0.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530719,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,67.0,60.0,8.0,7.0,0.0,37.0,41.0,24.0,28.0,2.0,,,,90.0,92.0,7.3,13.0,0.0324501,0,,2.0,1.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530719,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,63.0,59.0,5.0,3.0,0.0,45.0,46.0,14.0,17.0,5.0,,,,78.0,69.0,6.7,4.0,0.00743281,0,,,,,3.0,1.0,4.0,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530719,home,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,43.0,41.0,2.0,1.0,0.0,22.0,23.0,19.0,20.0,4.0,,,,90.0,52.0,5.8,5.0,0.0103961,0,,,,,2.0,1.0,3.0,,,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530719,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,40.0,31.0,7.0,5.0,0.0,13.0,16.0,21.0,29.0,2.0,,,,64.0,63.0,5.5,18.0,0.453164,2,,5.0,3.0,1.0,1.0,6.0,3.0,,,,1.0,,1.0,1.0,1.0,,3.0,,1.0,3.0,2.0,1.0,1.0,1.0,0.379,0.8929,,,,,,,,,,,,,,,
12530719,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,False,36.0,35.0,9.0,8.0,0.0,14.0,15.0,21.0,23.0,2.0,,,,90.0,49.0,7.1,6.0,0.0399796,1,,2.0,,1.0,,5.0,7.0,,,,4.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,,0.0191,,,,2.0,,,,,,,,,,,,
12530719,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,False,39.0,35.0,5.0,3.0,0.0,18.0,19.0,18.0,22.0,4.0,,,,90.0,53.0,6.7,8.0,0.107466,0,,2.0,1.0,,,4.0,2.0,3.0,,,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,True,1.0,,,,,,,,,,
12530719,home,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,26,26,False,25.0,24.0,3.0,3.0,0.0,8.0,8.0,18.0,24.0,1.0,,,,69.0,41.0,7.2,10.0,0.122429,2,,7.0,2.0,2.0,,4.0,2.0,,,,,,1.0,2.0,,,2.0,,1.0,1.0,,1.0,,,0.0639,,,,1.0,,1.0,1.0,1.0,,,,,,,,
12530719,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,F,13,13,False,22.0,17.0,,,0.0,7.0,7.0,10.0,16.0,5.0,,,,79.0,42.0,7.0,10.0,0.0546521,1,,1.0,,,2.0,5.0,9.0,,,,3.0,,3.0,1.0,1.0,,,,,3.0,,,,,0.0491,,,,3.0,,2.0,,1.0,,,,,,,,
12530719,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,F,20,20,False,17.0,13.0,,,0.0,8.0,8.0,5.0,9.0,,,,,69.0,29.0,7.1,9.0,0.0190429,2,,,,,2.0,5.0,4.0,,,,1.0,,1.0,1.0,2.0,,2.0,1.0,,,,1.0,,,0.0672,,,,3.0,,,,1.0,1.0,,,,,,,
