match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,player_firstName,player_lastName,stat_fouls,stat_challengeLost,stat_dispossessed,stat_keyPass,captain,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated
12116994,home,Grêmio,João Pedro Galvão,joao-pedro-galvao,João Pedro Galvão,F,9,184.0,2071,M,123208,EUR,700099200,F,11,11,False,15.0,12.0,,,2.0,3.0,10.0,12.0,2.0,,,,70.0,18.0,6.9,5.0,0.0216289,1,,,2.0,3.0,5.0,3.0,,,,,,1.0,0.4032,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,
12116994,home,Grêmio,Fábio,fabio,Fábio,D,2,172.0,304,M,40677,EUR,647481600,D,2,2,True,29.0,24.0,4.0,1.0,10.0,10.0,14.0,20.0,1.0,,,,36.0,39.0,6.9,6.0,0.0118396,0,,1.0,,1.0,,2.0,,,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
12116994,home,Grêmio,Everton Galdino,everton-galdino,Everton Galdino,F,17,177.0,260,M,871162,EUR,858556800,F,13,13,True,4.0,4.0,,,1.0,1.0,3.0,3.0,3.0,,,,21.0,8.0,6.6,2.0,0.00188873,0,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,
12116994,home,Grêmio,Nathan Fernandes,nathan-fernandes,N. Fernandes,F,16,178.0,1314,M,1494695,EUR,1108512000,F,32,32,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,,20.0,14.0,6.4,5.0,0.00339904,0,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,
12116994,home,Grêmio,Ronald,ronald,Ronald,M,8,186.0,749,M,1587711,EUR,1044921600,M,35,35,True,1.0,1.0,,,,,1.0,1.0,,,,,12.0,2.0,6.6,,0.00026219,0,,,,,,,,,,,,,,1.0,,,Ronald,Falkoski,,,,,,,,,,,,,,
12116994,home,Grêmio,Dodi,dodi,Dodi,M,17,169.0,1040,M,870804,EUR,829699200,M,17,17,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,12.0,5.0,6.5,2.0,0.00367393,0,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
12116994,home,Grêmio,Natã,nata,Natã,D,36,180.0,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,1.0,1.0,,,,0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12116994,home,Grêmio,Caíque,caique,Caíque,G,97,198.0,375,M,839514,EUR,870307200,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116994,home,Grêmio,Wesley Costa,wesley-costa,Wesley Costa,D,66,181.0,88,M,1500368,EUR,1073174400,D,51,51,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Wesley Costa,,,,,,,,,,,,,,,
12116994,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183.0,2119,M,249647,EUR,668908800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116994,home,Grêmio,Viery,viery,Viery,D,44,187.0,542,M,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Viery,,,,,,,,,,,,,,,
12116994,home,Grêmio,Lucas Besozzi,lucas-besozzi,L. Besozzi,M,77,176.0,272,M,1086339,EUR,1043193600,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Lucas Besozzi,,,,,,,,,,,,,,,
12116994,home,Grêmio,Nathan,nathan,Nathan,M,,177.0,486,M,358538,EUR,826675200,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,20.0,13.0,15.0,8.0,11.0,11.0,2.0,9.0,7.0,,1.0,3.0,90.0,26.0,6.8,7.0,0.0002517,0,-0.141,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
12116994,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,41.0,34.0,2.0,,20.0,25.0,15.0,19.0,7.0,,,,90.0,73.0,7.3,13.0,0.0937535,1,,3.0,,,3.0,7.0,2.0,2.0,1.0,3.0,5.0,,0.1165,,3.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,
12116994,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,56.0,48.0,5.0,2.0,27.0,31.0,21.0,25.0,5.0,,,,90.0,66.0,6.9,8.0,0.0340256,2,,,1.0,3.0,1.0,6.0,,,1.0,3.0,2.0,,0.3141,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,
12116994,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,38.0,33.0,6.0,4.0,17.0,18.0,16.0,20.0,,,,,90.0,42.0,6.5,5.0,0.00470372,1,,,1.0,1.0,4.0,1.0,,,,2.0,,,0.0137,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,
12116994,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,5.0,3.0,2.0,,3.0,3.0,,2.0,,,,,21.0,7.0,6.6,2.0,1.164e-05,0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
12116994,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184.0,260,M,1102383,EUR,1058313600,D,20,20,False,24.0,17.0,2.0,1.0,10.0,13.0,8.0,15.0,4.0,,,,90.0,46.0,6.7,13.0,0.0111946,0,,4.0,,1.0,5.0,3.0,,,,1.0,2.0,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,
12116994,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,M,7,7,False,11.0,8.0,,,1.0,2.0,7.0,11.0,2.0,,,,66.0,31.0,6.1,16.0,0.0162046,1,,2.0,2.0,2.0,10.0,6.0,6.0,3.0,,1.0,1.0,5.0,0.556,,,1.0,,,,2.0,3.0,,,,,1.0,,,,1.0,,
12116994,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,False,40.0,32.0,7.0,3.0,19.0,22.0,15.0,24.0,8.0,,,,79.0,60.0,7.4,14.0,0.304825,3,,6.0,1.0,,4.0,3.0,1.0,,2.0,,2.0,,0.1067,,,2.0,,,1.0,,1.0,4.0,,1.0,2.0,,,,,,1.0,1.0
12116994,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,False,25.0,22.0,3.0,1.0,14.0,15.0,8.0,10.0,3.0,,,,70.0,28.0,6.3,4.0,0.0100349,0,,,,,1.0,,,,,,,1.0,,,,,Denilson,,,1.0,,,,,,,,,,,,
12116994,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,False,17.0,11.0,1.0,1.0,6.0,8.0,5.0,10.0,6.0,,,,66.0,26.0,6.2,12.0,0.0148012,0,,1.0,1.0,,4.0,1.0,1.0,,,,,3.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,
12116994,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,19.0,14.0,1.0,1.0,5.0,6.0,9.0,14.0,,,,,79.0,29.0,7.2,8.0,0.0491646,3,,1.0,2.0,,3.0,1.0,,,3.0,1.0,,1.0,0.1069,,,,,,,,1.0,2.0,,1.0,,,,,,,,1.0
12116994,away,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,43.0,35.0,6.0,4.0,17.0,20.0,18.0,23.0,,,,,69.0,54.0,6.9,8.0,0.00434164,0,,,3.0,1.0,4.0,6.0,,,,,4.0,,,,1.0,4.0,,,,1.0,,,,2.0,,,,,,,,
12116994,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,F,97,97,True,14.0,14.0,,,4.0,4.0,10.0,10.0,,,,,24.0,23.0,7.1,1.0,0.00844527,0,,,,1.0,,6.0,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,
12116994,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,F,22,22,True,6.0,4.0,1.0,,,,4.0,6.0,,,,,24.0,11.0,6.6,5.0,0.00366204,1,,,,1.0,1.0,1.0,,,1.0,,,3.0,0.1028,,,,,,,1.0,,,,,,,,,,,,
12116994,away,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,18,18,True,26.0,21.0,3.0,2.0,6.0,7.0,16.0,21.0,1.0,,,,20.0,34.0,7.0,8.0,0.0452212,2,,2.0,1.0,,2.0,1.0,,,,,1.0,1.0,0.0343,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,
12116994,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,True,11.0,10.0,,,2.0,3.0,8.0,8.0,1.0,,,,11.0,14.0,6.6,2.0,0.00258367,0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12116994,away,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187.0,174,M,1182435,EUR,950832000,F,19,19,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,11.0,5.0,6.6,,0.00398381,0,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,Luciano Giménez,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rhyan,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Allyson,allyson,Allyson,D,3,184.0,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Guilherme Madruga,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116994,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Eliel,,,,,,,,,,,,,,,
