match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_hitWoodwork,stat_errorLeadToAGoal,player_firstName,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,player_lastName
11369378,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,14.0,10.0,,,3.0,5.0,7.0,10.0,1.0,2.0,,,,,,,82.0,30.0,6.2,10.0,0.00626786,5,,9.0,,2.0,6.0,1.0,3.0,2.0,3.0,1.0,,,2.0,0.8867,0.1231,,,1.0,,,,,3.0,,2.0,,,,1.0,,,,,,
11369378,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,7,7,True,4.0,3.0,,,1.0,1.0,3.0,4.0,,1.0,,,,,,,31.0,13.0,7.0,4.0,0.244843,1,,2.0,,,,1.0,3.0,,1.0,,,,1.0,0.082,,,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,
11369378,home,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,997221,EUR,984614400,M,6,6,True,6.0,5.0,,,2.0,3.0,3.0,4.0,1.0,1.0,,,,,,,21.0,10.0,6.5,2.0,0.00141488,0,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,,,,21.0,6.0,6.5,,0.00025711,0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,1.0,,,,,,,9.0,5.0,6.4,2.0,0.00022804,0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,8.0,5.0,6.4,1.0,0.00028031,0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11369378,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Álvarez,,,,,,,
11369378,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,25.0,14.0,19.0,9.0,9.0,10.0,5.0,15.0,2.0,6.0,,2.0,2.0,1.0,,,90.0,36.0,7.0,11.0,0.00055381,0,-0.6983,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,52.0,44.0,6.0,2.0,14.0,18.0,33.0,45.0,4.0,6.0,,,,,,,90.0,95.0,7.6,20.0,0.257643,0,,3.0,2.0,,1.0,1.0,5.0,,,,,2.0,1.0,,,1.0,,11.0,3.0,,3.0,2.0,,2.0,1.0,,,,,,,True,,1.0,
11369378,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,55.0,49.0,6.0,3.0,30.0,32.0,19.0,23.0,2.0,4.0,,,,,,,90.0,64.0,7.0,7.0,0.0085951,1,,3.0,1.0,1.0,1.0,2.0,5.0,,,1.0,,1.0,1.0,0.0225,0.0479,2.0,,,,2.0,,,1.0,,,,,,,,,,,,
11369378,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,68.0,59.0,3.0,2.0,30.0,33.0,29.0,35.0,4.0,2.0,,,,,,,90.0,78.0,6.9,10.0,0.0514977,1,,6.0,,2.0,2.0,3.0,6.0,,,1.0,,,1.0,0.0541,0.2005,2.0,,,,2.0,,,1.0,,,,,,,,,,,,
11369378,away,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,False,33.0,29.0,3.0,2.0,14.0,16.0,17.0,22.0,2.0,3.0,,,,,,,45.0,44.0,6.9,8.0,0.18729,0,,1.0,,,1.0,3.0,3.0,,,,,1.0,,,,,,5.0,2.0,,,,,1.0,,,,,,,marcos.acuna10,,,,
11369378,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,20.0,18.0,1.0,,12.0,12.0,6.0,8.0,1.0,2.0,,,,,,,45.0,24.0,6.5,2.0,0.0014608,0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,73.0,70.0,3.0,1.0,28.0,29.0,42.0,44.0,,8.0,,,,,,,90.0,83.0,7.3,5.0,0.037776,0,,2.0,1.0,1.0,,1.0,6.0,,,,,,1.0,,,2.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
11369378,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,64.0,52.0,7.0,3.0,17.0,18.0,37.0,54.0,1.0,3.0,,,,,,,90.0,85.0,7.6,19.0,0.34472,3,,1.0,,,1.0,,3.0,,3.0,,,,2.0,0.2375,,1.0,,8.0,2.0,,,,,2.0,,,,,,,ivan_rakitic,,,1.0,
11369378,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,28.0,18.0,1.0,1.0,4.0,5.0,16.0,30.0,,2.0,,,,,,,90.0,67.0,7.2,25.0,0.0955512,3,,4.0,,,1.0,3.0,8.0,1.0,,2.0,,,1.0,0.1853,0.7043,2.0,1.0,7.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,,,,1.0,,Locampos15,,,,
11369378,away,Sevilla,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,175753,EUR,744163200,F,12,12,False,7.0,4.0,,,3.0,5.0,1.0,2.0,2.0,,,,,,,,70.0,13.0,6.4,5.0,0.00085204,1,,7.0,,2.0,4.0,,,,,,,,,0.0297,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,
11369378,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,F,21,21,False,28.0,26.0,3.0,2.0,10.0,11.0,16.0,18.0,,4.0,,,,,,,70.0,36.0,6.5,5.0,0.0181664,0,,5.0,,,1.0,,2.0,,,,,,2.0,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,
11369378,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,22.0,20.0,2.0,,5.0,5.0,17.0,23.0,1.0,3.0,,,,,,,45.0,49.0,7.1,12.0,0.081802,0,,4.0,2.0,,2.0,,5.0,,,,,,2.0,,,2.0,1.0,6.0,2.0,,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,
11369378,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,27.0,19.0,1.0,1.0,5.0,5.0,14.0,24.0,,2.0,,,,,,,45.0,34.0,6.8,11.0,0.0236578,1,,2.0,,1.0,,,2.0,,,,,,1.0,0.0619,,,,2.0,,,2.0,1.0,,1.0,,,,,1.0,,DLukebakio,,,,
11369378,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,24.0,20.0,3.0,2.0,2.0,2.0,18.0,24.0,,1.0,,,,,,,20.0,32.0,7.3,7.0,0.0440412,1,,,,,,,3.0,,1.0,,,,,0.0131,,,,2.0,,,3.0,3.0,1.0,1.0,,,,,,,,,,,
11369378,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,20.0,5.0,7.1,1.0,0.00022558,2,,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,0.2882,0.461,,,,,,,,,,,1.0,,,,,ennesyri15,,,,
11369378,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Federico Gattoni,federico-gattoni,F. Gattoni,D,22,183,675,M,941464,EUR,919123200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369378,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
